timestamp,temp,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust
2022-01-18 23:00:00+00:00,0.0,264,54,1029.0,270.72,0,10000,355.0,4.0,2.29
2022-01-19 00:00:00+00:00,0.0,264,56,1030.0,270.85,0,10000,353.0,4.0,2.29
2022-01-19 01:00:00+00:00,4.0,263,50,1029.0,270.72,0,10000,349.0,4.0,2.29
2022-01-19 02:00:00+00:00,3.0,263,50,1030.0,270.68,0,10000,350.0,4.0,2.22
2022-01-19 03:00:00+00:00,4.0,263,50,1029.0,270.63,0,10000,349.0,4.0,2.23
2022-01-19 04:00:00+00:00,3.0,263,50,1030.0,270.54,0,10000,348.0,3.0,1.97
2022-01-19 05:00:00+00:00,3.0,262,46,1030.0,270.54,0,10000,342.0,3.0,1.8
2022-01-19 06:00:00+00:00,2.0,262,54,1030.0,268.7,0,10000,343.0,2.0,1.78
2022-01-19 07:00:00+00:00,2.0,262,55,1031.0,269.2,0,10000,343.0,2.0,1.67
2022-01-19 08:00:00+00:00,0.0,265,48,1034.0,274.32,1,10000,346.0,2.0,1.61
2022-01-19 09:00:00+00:00,0.0,265,42,1034.0,275.99,1,10000,327.0,1.0,1.18
2022-01-19 10:00:00+00:00,0.0,263,38,1033.0,274.87,2,10000,322.0,1.0,0.95
2022-01-19 11:00:00+00:00,0.0,263,36,1032.0,275.67,2,10000,335.0,1.0,0.61
2022-01-19 12:00:00+00:00,1.0,265,35,1031.0,277.65,1,10000,280.0,1.0,0.26
2022-01-19 13:00:00+00:00,7.0,264,35,1031.0,276.32,1,10000,134.0,1.0,0.04
2022-01-19 14:00:00+00:00,4.0,264,38,1030.0,276.14,0,10000,191.0,1.0,0.48
2022-01-19 15:00:00+00:00,3.0,262,28,1028.0,277.5,0,10000,188.0,1.0,0.66
2022-01-19 16:00:00+00:00,2.0,262,32,1028.0,275.4,0,10000,197.0,1.0,0.64
2022-01-19 17:00:00+00:00,2.0,262,43,1028.0,271.59,0,10000,205.0,1.0,0.43
2022-01-19 18:00:00+00:00,1.0,263,50,1028.0,270.63,0,10000,220.0,1.0,0.24
2022-01-19 19:00:00+00:00,0.0,262,43,1028.0,271.55,0,10000,206.0,1.0,0.53
2022-01-19 20:00:00+00:00,0.0,263,54,1028.0,269.67,0,10000,202.0,1.0,0.76
2022-01-19 21:00:00+00:00,0.0,263,54,1028.0,269.67,0,10000,208.0,1.0,0.9
2022-01-19 22:00:00+00:00,0.0,262,50,1027.0,269.5,0,10000,206.0,1.0,0.74
2022-01-19 23:00:00+00:00,0.0,262,50,1027.0,269.5,0,10000,217.0,1.0,0.86
2022-01-20 00:00:00+00:00,0.0,262,58,1026.0,268.5,0,10000,225.0,1.0,0.9
2022-01-20 01:00:00+00:00,0.0,262,58,1026.0,268.5,0,10000,227.0,1.0,0.98
2022-01-20 02:00:00+00:00,0.0,261,54,1025.0,268.5,0,10000,244.0,1.0,0.99
2022-01-20 03:00:00+00:00,0.0,261,54,1025.0,268.5,0,10000,239.0,1.0,1.15
2022-01-20 04:00:00+00:00,0.0,261,54,1024.0,268.5,0,10000,242.0,2.0,1.24
2022-01-20 05:00:00+00:00,0.0,262,63,1024.0,266.78,0,10000,250.0,2.0,1.27
2022-01-20 06:00:00+00:00,0.0,261,58,1024.0,267.65,0,10000,249.0,1.0,1.22
2022-01-20 07:00:00+00:00,0.0,262,48,1026.0,270.43,0,10000,247.0,2.0,1.28
2022-01-20 08:00:00+00:00,0.0,263,41,1025.0,273.21,1,10000,243.0,2.0,1.6
2022-01-20 09:00:00+00:00,0.0,263,35,1025.0,275.43,2,10000,242.0,3.0,1.83
2022-01-20 10:00:00+00:00,0.0,263,32,1024.0,277.1,2,10000,234.0,3.0,2.07
2022-01-20 11:00:00+00:00,0.0,264,32,1023.0,277.65,2,10000,237.0,3.0,2.26
2022-01-20 12:00:00+00:00,0.0,265,35,1022.0,278.21,2,10000,237.0,3.0,2.29
2022-01-20 13:00:00+00:00,0.0,267,41,1021.0,278.76,1,10000,243.0,3.0,2.23
2022-01-20 14:00:00+00:00,0.0,265,27,1020.0,281.5,0,10000,219.0,2.0,1.47
2022-01-20 15:00:00+00:00,0.0,265,29,1020.0,281.5,0,10000,213.0,1.0,1.13
2022-01-20 16:00:00+00:00,0.0,265,33,1020.0,279.12,0,10000,234.0,1.0,0.99
2022-01-20 17:00:00+00:00,0.0,265,41,1020.0,276.32,0,10000,244.0,2.0,1.21
2022-01-20 18:00:00+00:00,1.0,266,45,1020.0,276.32,0,10000,240.0,2.0,1.74
2022-01-20 19:00:00+00:00,0.0,267,48,1020.0,276.37,0,10000,250.0,2.0,1.41
2022-01-20 20:00:00+00:00,0.0,267,55,1020.0,274.53,0,10000,238.0,2.0,1.35
2022-01-20 21:00:00+00:00,2.0,267,52,1019.0,275.4,0,10000,235.0,2.0,1.51
2022-01-20 22:00:00+00:00,3.0,269,64,1019.0,274.4,0,10000,233.0,2.0,1.51
2022-01-20 23:00:00+00:00,5.0,269,69,1019.0,273.48,0,10000,222.0,2.0,1.33
2022-01-21 00:00:00+00:00,16.0,270,69,1018.0,274.44,0,10000,221.0,1.0,1.07
2022-01-21 01:00:00+00:00,97.0,269,60,1018.0,275.4,0,10000,190.0,2.0,1.35
2022-01-21 02:00:00+00:00,60.0,270,75,1017.0,273.39,0,10000,229.0,1.0,1.11
2022-01-21 03:00:00+00:00,45.0,270,80,1016.0,272.5,0,10000,216.0,2.0,2.03
2022-01-21 04:00:00+00:00,39.0,270,75,1016.0,273.39,0,10000,211.0,3.0,2.21
2022-01-21 05:00:00+00:00,35.0,270,75,1015.0,273.39,0,10000,211.0,2.0,1.79
2022-01-21 06:00:00+00:00,42.0,270,86,1015.0,271.59,0,10000,210.0,2.0,1.74
2022-01-21 07:00:00+00:00,90.0,272,92,1018.0,272.65,0,10000,206.0,2.0,1.74
2022-01-21 08:00:00+00:00,95.0,272,90,1018.0,273.21,1,10000,223.0,2.0,1.57
2022-01-21 09:00:00+00:00,95.0,273,86,1018.0,275.43,1,10000,236.0,2.0,1.64
2022-01-21 10:00:00+00:00,95.0,274,82,1017.0,277.1,2,10000,262.0,2.0,1.52
2022-01-21 11:00:00+00:00,96.0,275,85,1017.0,277.65,2,10000,307.0,2.0,1.27
2022-01-21 12:00:00+00:00,96.0,275,89,1017.0,277.1,1,10000,344.0,3.0,2.53
2022-01-21 13:00:00+00:00,100.0,274,86,1018.0,275.99,0,10000,352.0,4.0,3.61
2022-01-21 14:00:00+00:00,100.0,269,74,1016.0,272.7,0,10000,350.0,4.0,3.41
2022-01-21 15:00:00+00:00,100.0,269,80,1016.0,271.69,0,10000,355.0,5.0,3.38
2022-01-21 16:00:00+00:00,100.0,268,80,1017.0,270.77,0,10000,349.0,5.0,3.33
2022-01-21 17:00:00+00:00,100.0,269,86,1017.0,270.72,0,1330,345.0,5.0,3.21
2022-01-21 18:00:00+00:00,100.0,267,74,1017.0,270.72,0,628,348.0,5.0,3.41
2022-01-21 19:00:00+00:00,100.0,266,69,1018.0,270.72,0,572,346.0,4.0,3.06
2022-01-21 20:00:00+00:00,100.0,267,74,1018.0,270.68,0,673,346.0,4.0,2.99
2022-01-21 21:00:00+00:00,100.0,266,69,1018.0,270.68,0,1534,347.0,4.0,2.73
2022-01-21 22:00:00+00:00,100.0,265,64,1018.0,270.68,0,5142,345.0,4.0,2.56
2022-01-21 23:00:00+00:00,100.0,265,59,1018.0,270.68,0,10000,344.0,4.0,2.49
2022-01-22 00:00:00+00:00,100.0,264,59,1018.0,270.5,0,10000,359.0,4.0,2.36
2022-01-22 01:00:00+00:00,99.0,265,64,1019.0,270.22,0,10000,346.0,4.0,2.41
2022-01-22 02:00:00+00:00,99.0,265,67,1020.0,269.79,0,10000,340.0,4.0,2.23
2022-01-22 03:00:00+00:00,97.0,262,54,1018.0,268.61,0,10000,345.0,4.0,2.46
2022-01-22 04:00:00+00:00,97.0,260,46,1018.0,268.52,0,10000,349.0,4.0,2.62
2022-01-22 05:00:00+00:00,98.0,260,50,1017.0,267.56,0,10000,348.0,4.0,2.58
2022-01-22 06:00:00+00:00,92.0,260,53,1018.0,266.69,0,10000,347.0,4.0,2.53
2022-01-22 07:00:00+00:00,34.0,265,63,1022.0,269.88,0,10000,347.0,4.0,2.56
2022-01-22 08:00:00+00:00,18.0,265,57,1022.0,272.1,1,10000,347.0,4.0,3.02
2022-01-22 09:00:00+00:00,13.0,265,52,1022.0,272.65,2,10000,346.0,5.0,3.46
2022-01-22 10:00:00+00:00,10.0,265,48,1021.0,273.76,2,10000,335.0,4.0,3.29
2022-01-22 11:00:00+00:00,8.0,264,42,1020.0,274.32,2,10000,332.0,6.0,3.58
2022-01-22 12:00:00+00:00,1.0,262,33,1019.0,274.88,2,10000,336.0,6.0,3.77
2022-01-22 13:00:00+00:00,0.0,261,31,1019.0,274.88,1,10000,344.0,7.0,3.8
2022-01-22 14:00:00+00:00,0.0,258,25,1016.0,273.5,0,10000,340.0,5.0,2.92
2022-01-22 15:00:00+00:00,0.0,258,29,1016.0,272.5,0,10000,344.0,2.0,1.32
2022-01-22 16:00:00+00:00,1.0,258,29,1016.0,272.5,0,10000,342.0,1.0,1.38
2022-01-22 17:00:00+00:00,15.0,258,34,1016.0,270.63,0,10000,315.0,1.0,0.93
2022-01-22 18:00:00+00:00,24.0,260,46,1016.0,268.8,0,10000,320.0,2.0,1.51
2022-01-22 19:00:00+00:00,25.0,261,49,1017.0,269.1,0,10000,337.0,2.0,1.5
2022-01-22 20:00:00+00:00,22.0,262,52,1018.0,269.28,0,10000,349.0,2.0,2.15
2022-01-22 21:00:00+00:00,19.0,263,57,1020.0,269.27,0,10000,356.0,3.0,2.07
2022-01-22 22:00:00+00:00,14.0,262,50,1018.0,269.67,0,10000,344.0,3.0,2.24
2022-01-22 23:00:00+00:00,13.0,263,54,1019.0,269.62,0,10000,339.0,5.0,2.54
2022-01-23 00:00:00+00:00,9.0,262,58,1019.0,268.7,0,10000,345.0,9.0,3.78
2022-01-23 01:00:00+00:00,15.0,263,63,1020.0,268.7,0,10000,341.0,11.0,5.33
2022-01-23 02:00:00+00:00,9.0,263,54,1020.0,269.62,0,10000,339.0,11.0,6.08
2022-01-23 03:00:00+00:00,6.0,262,54,1021.0,268.61,0,10000,341.0,10.0,5.89
2022-01-23 04:00:00+00:00,5.0,261,54,1021.0,267.74,0,10000,339.0,9.0,4.49
2022-01-23 05:00:00+00:00,4.0,260,50,1021.0,267.74,0,10000,337.0,7.0,3.81
2022-01-23 06:00:00+00:00,3.0,261,54,1022.0,267.74,0,10000,333.0,7.0,3.64
2022-01-23 07:00:00+00:00,0.0,262,46,1026.0,270.99,0,10000,326.0,5.0,3.63
2022-01-23 08:00:00+00:00,0.0,261,39,1027.0,272.1,1,10000,329.0,5.0,4.17
2022-01-23 09:00:00+00:00,1.0,260,33,1027.0,272.65,2,10000,333.0,5.0,3.85
2022-01-23 10:00:00+00:00,0.0,259,29,1026.0,273.21,2,10000,343.0,5.0,3.93
2022-01-23 11:00:00+00:00,0.0,259,27,1025.0,273.76,2,10000,347.0,6.0,3.88
2022-01-23 12:00:00+00:00,0.0,259,26,1024.0,274.32,1,10000,358.0,5.0,3.65
2022-01-23 13:00:00+00:00,0.0,259,28,1023.0,274.32,1,10000,358.0,6.0,4.09
2022-01-23 14:00:00+00:00,0.0,260,34,1019.0,272.6,0,10000,357.0,4.0,3.58
2022-01-23 15:00:00+00:00,0.0,260,34,1019.0,272.56,0,10000,354.0,4.0,3.45
2022-01-23 16:00:00+00:00,0.0,260,37,1019.0,271.5,0,10000,352.0,5.0,3.23
2022-01-23 17:00:00+00:00,0.0,261,46,1020.0,269.67,0,10000,354.0,5.0,2.81
2022-01-23 18:00:00+00:00,0.0,261,46,1020.0,269.5,0,10000,1.0,5.0,2.47
2022-01-23 19:00:00+00:00,5.0,260,43,1021.0,269.62,0,10000,360.0,4.0,2.27
2022-01-23 20:00:00+00:00,6.0,261,46,1022.0,269.54,0,10000,357.0,5.0,2.3
2022-01-23 21:00:00+00:00,8.0,261,50,1021.0,268.66,0,10000,356.0,5.0,2.36
2022-01-23 22:00:00+00:00,7.0,260,50,1021.0,267.7,0,10000,353.0,6.0,3.05
2022-01-23 23:00:00+00:00,6.0,261,58,1022.0,266.78,0,10000,347.0,6.0,3.61
2022-01-24 00:00:00+00:00,5.0,261,58,1022.0,266.78,0,10000,338.0,6.0,3.89
2022-01-24 01:00:00+00:00,40.0,261,58,1021.0,266.78,0,10000,336.0,5.0,3.34
2022-01-24 02:00:00+00:00,36.0,261,58,1022.0,266.97,0,10000,340.0,4.0,3.1
2022-01-24 03:00:00+00:00,17.0,261,63,1021.0,265.81,0,10000,350.0,5.0,3.14
2022-01-24 04:00:00+00:00,16.0,260,58,1021.0,266.64,0,10000,347.0,5.0,3.03
2022-01-24 05:00:00+00:00,14.0,260,67,1022.0,264.76,0,10000,352.0,4.0,2.69
2022-01-24 06:00:00+00:00,5.0,261,68,1022.0,265.72,0,10000,353.0,4.0,2.56
2022-01-24 07:00:00+00:00,7.0,262,62,1027.0,267.1,0,10000,359.0,4.0,2.66
2022-01-24 08:00:00+00:00,12.0,262,54,1028.0,269.32,1,10000,8.0,5.0,2.9
2022-01-24 09:00:00+00:00,27.0,261,45,1028.0,269.88,1,10000,24.0,6.0,4.03
2022-01-24 10:00:00+00:00,45.0,260,40,1027.0,270.43,1,10000,35.0,6.0,5.12
2022-01-24 11:00:00+00:00,56.0,260,38,1027.0,271.54,1,10000,41.0,6.0,5.93
2022-01-24 12:00:00+00:00,59.0,262,39,1027.0,272.65,1,10000,49.0,6.0,5.71
2022-01-24 13:00:00+00:00,100.0,255,26,1023.0,270.63,1,6445,56.0,7.0,5.78
2022-01-24 14:00:00+00:00,100.0,257,29,1023.0,270.59,0,10000,54.0,7.0,5.8
2022-01-24 15:00:00+00:00,100.0,257,33,1024.0,269.67,0,10000,41.0,7.0,5.39
2022-01-24 16:00:00+00:00,100.0,257,33,1024.0,269.62,0,10000,28.0,8.0,4.23
2022-01-24 17:00:00+00:00,100.0,258,39,1025.0,268.66,0,10000,28.0,7.0,3.19
2022-01-24 18:00:00+00:00,97.0,259,46,1026.0,267.5,0,10000,32.0,7.0,4.23
2022-01-24 19:00:00+00:00,88.0,258,45,1026.0,266.78,0,10000,29.0,7.0,3.62
2022-01-24 20:00:00+00:00,67.0,257,42,1027.0,266.73,0,10000,20.0,7.0,3.27
2022-01-24 21:00:00+00:00,61.0,257,42,1027.0,266.69,0,10000,13.0,7.0,3.37
2022-01-24 22:00:00+00:00,48.0,257,45,1028.0,265.68,0,10000,8.0,6.0,2.89
2022-01-24 23:00:00+00:00,47.0,258,53,1028.0,264.71,0,10000,355.0,5.0,2.82
2022-01-25 00:00:00+00:00,43.0,258,53,1028.0,264.67,0,10000,346.0,4.0,2.61
2022-01-25 01:00:00+00:00,15.0,258,53,1028.0,264.62,0,10000,341.0,4.0,2.96
2022-01-25 02:00:00+00:00,8.0,258,53,1028.0,264.58,0,10000,345.0,4.0,2.8
2022-01-25 03:00:00+00:00,6.0,258,53,1028.0,264.62,0,10000,342.0,4.0,2.64
2022-01-25 04:00:00+00:00,4.0,257,57,1028.0,263.66,0,10000,343.0,4.0,2.53
2022-01-25 05:00:00+00:00,4.0,257,57,1028.0,263.66,0,10000,339.0,3.0,2.28
2022-01-25 06:00:00+00:00,6.0,257,57,1028.0,263.7,0,10000,340.0,3.0,2.29
2022-01-25 07:00:00+00:00,1.0,260,54,1034.0,266.54,0,10000,338.0,3.0,2.32
2022-01-25 08:00:00+00:00,2.0,259,43,1033.0,268.21,1,10000,332.0,3.0,2.16
2022-01-25 09:00:00+00:00,4.0,258,35,1032.0,269.88,1,10000,333.0,3.0,2.19
2022-01-25 10:00:00+00:00,5.0,258,29,1031.0,272.1,2,10000,337.0,3.0,2.21
2022-01-25 11:00:00+00:00,6.0,258,25,1030.0,273.76,2,10000,347.0,3.0,2.15
2022-01-25 12:00:00+00:00,6.0,257,23,1029.0,274.32,1,10000,348.0,4.0,2.77
2022-01-25 13:00:00+00:00,6.0,258,23,1028.0,274.88,1,10000,344.0,5.0,4.0
2022-01-25 14:00:00+00:00,3.0,257,27,1024.0,271.5,0,10000,341.0,7.0,4.62
2022-01-25 15:00:00+00:00,2.0,254,22,1023.0,271.5,0,10000,341.0,7.0,4.08
2022-01-25 16:00:00+00:00,3.0,255,24,1023.0,270.54,0,10000,341.0,5.0,2.81
2022-01-25 17:00:00+00:00,4.0,255,30,1023.0,268.61,0,10000,350.0,5.0,2.55
2022-01-25 18:00:00+00:00,5.0,256,36,1024.0,267.6,0,10000,353.0,4.0,2.4
2022-01-25 19:00:00+00:00,12.0,256,36,1024.0,267.56,0,10000,346.0,4.0,2.25
2022-01-25 20:00:00+00:00,12.0,256,38,1024.0,266.69,0,10000,346.0,3.0,2.08
2022-01-25 21:00:00+00:00,12.0,255,33,1024.0,267.51,0,10000,346.0,3.0,1.98
2022-01-25 22:00:00+00:00,11.0,254,30,1024.0,267.56,0,10000,348.0,3.0,1.88
2022-01-25 23:00:00+00:00,10.0,254,30,1024.0,267.51,0,10000,345.0,3.0,1.85
2022-01-26 00:00:00+00:00,10.0,254,33,1024.0,266.59,0,10000,340.0,2.0,1.69
2022-01-26 01:00:00+00:00,7.0,253,30,1024.0,266.55,0,10000,344.0,2.0,1.8
2022-01-26 02:00:00+00:00,5.0,254,38,1024.0,264.76,0,10000,340.0,2.0,1.77
2022-01-26 03:00:00+00:00,3.0,254,41,1023.0,263.89,0,10000,341.0,2.0,1.72
2022-01-26 04:00:00+00:00,3.0,254,33,1023.0,266.59,0,10000,348.0,2.0,1.77
2022-01-26 05:00:00+00:00,2.0,254,33,1023.0,266.55,0,10000,348.0,2.0,1.77
2022-01-26 06:00:00+00:00,2.0,255,38,1023.0,265.68,0,10000,348.0,2.0,1.79
2022-01-26 07:00:00+00:00,0.0,259,45,1028.0,267.65,0,10000,349.0,2.0,1.69
2022-01-26 08:00:00+00:00,0.0,260,44,1027.0,269.88,1,10000,352.0,2.0,1.8
2022-01-26 09:00:00+00:00,0.0,263,42,1027.0,272.65,1,10000,348.0,3.0,1.84
2022-01-26 10:00:00+00:00,0.0,264,41,1026.0,274.88,2,10000,347.0,3.0,1.95
2022-01-26 11:00:00+00:00,1.0,266,41,1025.0,277.1,2,10000,345.0,4.0,2.22
2022-01-26 12:00:00+00:00,1.0,266,41,1025.0,276.85,1,10000,342.0,4.0,2.59
2022-01-26 13:00:00+00:00,13.0,266,43,1024.0,277.1,1,10000,345.0,4.0,2.89
2022-01-26 14:00:00+00:00,16.0,267,46,1024.0,277.1,0,10000,348.0,4.0,2.98
2022-01-26 15:00:00+00:00,24.0,264,38,1022.0,275.5,0,10000,350.0,4.0,2.32
2022-01-26 16:00:00+00:00,21.0,264,41,1022.0,274.5,0,10000,346.0,2.0,2.38
2022-01-26 17:00:00+00:00,17.0,265,51,1022.0,272.5,0,10000,345.0,3.0,2.28
2022-01-26 18:00:00+00:00,6.0,264,47,1023.0,272.6,0,10000,349.0,3.0,2.28
2022-01-26 19:00:00+00:00,0.0,265,51,1023.0,272.51,0,10000,351.0,2.0,2.04
2022-01-26 20:00:00+00:00,0.0,265,55,1023.0,271.55,0,10000,347.0,2.0,1.78
2022-01-26 21:00:00+00:00,0.0,265,55,1023.0,271.5,0,10000,345.0,2.0,1.71
2022-01-26 22:00:00+00:00,0.0,265,57,1024.0,271.32,0,10000,345.0,2.0,1.67
2022-01-26 23:00:00+00:00,0.0,265,55,1024.0,271.55,0,10000,343.0,2.0,1.67
2022-01-27 00:00:00+00:00,0.0,264,63,1024.0,269.76,0,10000,340.0,2.0,1.6
2022-01-27 01:00:00+00:00,0.0,264,63,1024.0,269.67,0,10000,340.0,2.0,1.7
2022-01-27 02:00:00+00:00,0.0,264,63,1024.0,269.62,0,10000,335.0,2.0,1.69
2022-01-27 03:00:00+00:00,0.0,264,68,1024.0,268.7,0,10000,342.0,2.0,1.66
2022-01-27 04:00:00+00:00,1.0,264,74,1024.0,267.83,0,10000,351.0,2.0,1.62
2022-01-27 05:00:00+00:00,1.0,264,79,1024.0,266.87,0,10000,341.0,2.0,1.48
2022-01-27 06:00:00+00:00,1.0,264,68,1024.0,268.8,0,10000,336.0,2.0,1.54
2022-01-27 07:00:00+00:00,1.0,265,67,1025.0,269.25,0,10000,333.0,2.0,1.45
2022-01-27 08:00:00+00:00,1.0,269,61,1027.0,274.88,1,10000,346.0,2.0,1.38
2022-01-27 09:00:00+00:00,1.0,268,55,1027.0,275.43,2,10000,350.0,2.0,1.14
2022-01-27 10:00:00+00:00,1.0,268,51,1027.0,276.54,2,10000,352.0,2.0,1.19
2022-01-27 11:00:00+00:00,1.0,268,50,1027.0,276.41,2,10000,355.0,2.0,1.08
2022-01-27 12:00:00+00:00,2.0,268,49,1025.0,277.1,2,10000,350.0,2.0,1.47
2022-01-27 13:00:00+00:00,0.0,268,49,1025.0,277.65,1,10000,352.0,2.0,1.45
2022-01-27 14:00:00+00:00,0.0,265,36,1023.0,277.56,0,10000,353.0,2.0,1.3
2022-01-27 15:00:00+00:00,0.0,265,38,1023.0,276.5,0,10000,3.0,1.0,1.1
2022-01-27 16:00:00+00:00,0.0,265,41,1023.0,275.5,0,10000,354.0,1.0,1.34
2022-01-27 17:00:00+00:00,0.0,265,51,1023.0,272.56,0,10000,345.0,2.0,1.57
2022-01-27 18:00:00+00:00,0.0,265,59,1023.0,270.68,0,10000,336.0,1.0,1.52
2022-01-27 19:00:00+00:00,2.0,265,64,1024.0,270.68,0,10000,330.0,1.0,1.38
2022-01-27 20:00:00+00:00,6.0,265,64,1024.0,270.63,0,10000,328.0,1.0,1.22
2022-01-27 21:00:00+00:00,9.0,265,64,1023.0,270.63,0,10000,333.0,1.0,1.02
2022-01-27 22:00:00+00:00,10.0,265,64,1023.0,270.63,0,10000,336.0,1.0,0.67
2022-01-27 23:00:00+00:00,11.0,264,63,1023.0,269.67,0,10000,317.0,1.0,0.57
2022-01-28 00:00:00+00:00,18.0,264,63,1023.0,269.58,0,10000,308.0,1.0,0.68
2022-01-28 01:00:00+00:00,22.0,265,74,1023.0,268.7,0,10000,302.0,1.0,0.65
2022-01-28 02:00:00+00:00,20.0,264,68,1023.0,268.7,0,10000,292.0,1.0,0.78
2022-01-28 03:00:00+00:00,17.0,264,68,1022.0,268.7,0,10000,278.0,1.0,0.88
2022-01-28 04:00:00+00:00,15.0,264,74,1021.0,267.74,0,10000,289.0,1.0,1.01
2022-01-28 05:00:00+00:00,18.0,265,80,1021.0,267.74,0,10000,284.0,1.0,0.95
2022-01-28 06:00:00+00:00,22.0,264,79,1022.0,266.87,0,10000,273.0,1.0,0.8
2022-01-28 07:00:00+00:00,83.0,266,63,1023.0,271.54,0,10000,250.0,1.0,1.0
2022-01-28 08:00:00+00:00,90.0,266,54,1022.0,273.85,1,10000,244.0,2.0,1.2
2022-01-28 09:00:00+00:00,75.0,265,47,1021.0,274.32,2,10000,233.0,2.0,1.02
2022-01-28 10:00:00+00:00,60.0,265,42,1021.0,275.99,2,10000,243.0,2.0,1.34
2022-01-28 11:00:00+00:00,51.0,266,39,1020.0,277.65,2,10000,237.0,2.0,1.57
2022-01-28 12:00:00+00:00,46.0,266,36,1019.0,279.32,2,10000,244.0,2.0,1.49
2022-01-28 13:00:00+00:00,13.0,267,39,1019.0,279.32,1,10000,275.0,3.0,1.16
2022-01-28 14:00:00+00:00,12.0,264,22,1018.0,283.5,0,10000,329.0,2.0,0.91
2022-01-28 15:00:00+00:00,11.0,267,36,1018.0,280.5,0,10000,359.0,3.0,2.61
2022-01-28 16:00:00+00:00,19.0,267,39,1018.0,279.5,0,10000,347.0,3.0,2.94
2022-01-28 17:00:00+00:00,26.0,267,45,1019.0,277.5,0,10000,338.0,3.0,2.65
2022-01-28 18:00:00+00:00,23.0,267,48,1019.0,276.5,0,10000,343.0,3.0,2.65
2022-01-28 19:00:00+00:00,4.0,267,52,1019.0,275.5,0,10000,341.0,2.0,2.57
2022-01-28 20:00:00+00:00,3.0,267,52,1020.0,275.5,0,10000,348.0,2.0,2.11
2022-01-28 21:00:00+00:00,5.0,267,52,1020.0,275.5,0,10000,350.0,2.0,2.46
2022-01-28 22:00:00+00:00,8.0,267,52,1020.0,275.5,0,10000,350.0,3.0,2.37
2022-01-28 23:00:00+00:00,12.0,267,55,1020.0,274.5,0,10000,350.0,3.0,2.34
2022-01-29 00:00:00+00:00,22.0,269,69,1021.0,273.5,0,10000,349.0,3.0,2.34
2022-01-29 01:00:00+00:00,57.0,268,64,1021.0,273.5,0,10000,345.0,3.0,2.51
2022-01-29 02:00:00+00:00,77.0,269,69,1020.0,273.5,0,10000,352.0,4.0,2.45
2022-01-29 03:00:00+00:00,85.0,271,86,1021.0,272.83,0,10000,339.0,3.0,2.15
2022-01-29 04:00:00+00:00,89.0,271,86,1021.0,272.83,0,7098,338.0,3.0,2.35
2022-01-29 05:00:00+00:00,91.0,271,93,1021.0,271.87,0,4748,352.0,3.0,1.83
2022-01-29 06:00:00+00:00,93.0,270,86,1021.0,271.82,0,5231,357.0,3.0,1.76
2022-01-29 07:00:00+00:00,100.0,273,87,1025.0,274.88,0,7861,344.0,3.0,1.73
2022-01-29 08:00:00+00:00,100.0,272,83,1025.0,274.88,1,10000,338.0,3.0,1.91
2022-01-29 09:00:00+00:00,100.0,273,74,1025.0,277.1,1,10000,343.0,4.0,2.7
2022-01-29 10:00:00+00:00,100.0,273,65,1025.0,278.76,2,10000,348.0,4.0,3.05
2022-01-29 11:00:00+00:00,100.0,272,63,1025.0,278.14,2,10000,354.0,4.0,3.11
2022-01-29 12:00:00+00:00,100.0,271,60,1025.0,277.68,1,10000,2.0,5.0,3.78
2022-01-29 13:00:00+00:00,100.0,270,57,1024.0,277.1,1,10000,4.0,5.0,3.92
2022-01-29 14:00:00+00:00,99.0,267,48,1020.0,276.64,0,10000,359.0,5.0,3.94
2022-01-29 15:00:00+00:00,99.0,267,45,1020.0,276.59,0,10000,34.0,5.0,2.85
2022-01-29 16:00:00+00:00,98.0,267,52,1021.0,275.5,0,10000,7.0,4.0,2.61
2022-01-29 17:00:00+00:00,95.0,266,51,1021.0,274.5,0,10000,9.0,3.0,2.34
2022-01-29 18:00:00+00:00,91.0,267,55,1022.0,273.7,0,10000,344.0,3.0,2.36
2022-01-29 19:00:00+00:00,66.0,267,55,1022.0,273.66,0,10000,342.0,3.0,2.3
2022-01-29 20:00:00+00:00,68.0,266,55,1022.0,272.6,0,10000,347.0,3.0,2.34
2022-01-29 21:00:00+00:00,55.0,265,59,1022.0,271.64,0,10000,344.0,3.0,2.31
2022-01-29 22:00:00+00:00,44.0,265,59,1022.0,271.55,0,10000,341.0,2.0,1.97
2022-01-29 23:00:00+00:00,36.0,265,64,1022.0,270.63,0,10000,348.0,2.0,1.91
2022-01-30 00:00:00+00:00,31.0,265,64,1022.0,270.59,0,10000,335.0,1.0,1.33
2022-01-30 01:00:00+00:00,21.0,265,64,1021.0,270.59,0,10000,341.0,2.0,1.94
2022-01-30 02:00:00+00:00,15.0,264,63,1021.0,269.67,0,10000,340.0,1.0,1.41
2022-01-30 03:00:00+00:00,12.0,264,63,1020.0,269.62,0,10000,309.0,1.0,1.34
2022-01-30 04:00:00+00:00,10.0,264,68,1019.0,268.75,0,10000,314.0,1.0,1.39
2022-01-30 05:00:00+00:00,9.0,264,68,1019.0,268.7,0,10000,328.0,1.0,1.2
2022-01-30 06:00:00+00:00,12.0,264,68,1019.0,268.66,0,10000,326.0,2.0,1.6
2022-01-30 07:00:00+00:00,55.0,266,61,1023.0,272.1,0,10000,289.0,1.0,0.56
